Date,open,high,low,close,volume,dividends,stock splits
2015-01-02 00:00:00-05:00,61.511101426221586,62.298147168556596,61.30324289369851,61.89411163330078,8389600,0.0,0.0
2015-01-05 00:00:00-05:00,61.536775439801616,61.53911317072993,60.45779858073208,60.52786636352539,12751200,0.0,0.0
2015-01-06 00:00:00-05:00,60.672671887129816,60.90387921106856,59.521292911893326,60.13785171508789,11070000,0.0,0.0
2015-01-07 00:00:00-05:00,60.357376522281065,60.987950937445326,60.126169229427475,60.94357681274414,9346800,0.0,0.0
2015-01-08 00:00:00-05:00,61.46906263256856,61.91746515644467,61.33594023785581,61.76099395751953,10443200,0.0,0.0
2015-01-09 00:00:00-05:00,61.56479351588676,61.765645920371426,60.66798157862759,60.84547805786133,10523600,0.0,0.0
2015-01-12 00:00:00-05:00,60.96459606968331,61.18879730081035,60.520861942184226,60.726375579833984,6425600,0.0,0.0
2015-01-13 00:00:00-05:00,61.19347083675532,62.07860856322331,60.513853892634124,60.90387725830078,10284000,0.0,0.0
2015-01-14 00:00:00-05:00,59.936993644601486,60.394739859849395,59.34845566919765,59.68476104736328,12225200,0.0,0.0
2015-01-15 00:00:00-05:00,59.953340389672,60.13083688647651,58.9374216857384,59.117252349853516,10569200,0.0,0.0
2015-01-16 00:00:00-05:00,58.82999570384294,59.577342702466744,58.73657911082226,59.54230880737305,11137200,0.0,0.0
2015-01-20 00:00:00-05:00,59.83890303205142,60.649304505697096,59.38115324228289,59.983699798583984,14933200,0.0,0.0
2015-01-21 00:00:00-05:00,59.82490223597207,60.63530386315621,59.43721658880896,60.08647155761719,9784000,0.0,0.0
2015-01-22 00:00:00-05:00,59.659085087398516,60.488170766222204,59.17331093314797,60.16120910644531,11566000,0.0,0.0
2015-01-23 00:00:00-05:00,60.37606034537525,60.873512414096446,60.29665588813382,60.322349548339844,6166800,0.0,0.0
2015-01-26 00:00:00-05:00,60.00705114700005,60.088793320098276,59.273720010603135,59.91129684448242,8552400,0.0,0.0
2015-01-27 00:00:00-05:00,59.27138532209678,59.27138532209678,58.05461784021025,58.617462158203125,11027600,0.0,0.0
2015-01-28 00:00:00-05:00,58.977124247186175,59.08922486017486,57.522139754814525,57.53615188598633,11430800,0.0,0.0
2015-01-29 00:00:00-05:00,57.809396309942855,58.10599947183871,57.25822994122662,57.91916275024414,15668400,0.0,0.0
2015-01-30 00:00:00-05:00,60.8151304911564,61.56714584833259,59.5329704284668,59.5329704284668,22151600,0.0,0.0
2015-02-02 00:00:00-05:00,59.859912172094106,59.859912172094106,58.31617973964118,59.63337326049805,13665200,0.0,0.0
2015-02-03 00:00:00-05:00,59.95334196694928,60.826805215630706,59.493261541659756,60.672664642333984,15075600,0.0,0.0
2015-02-04 00:00:00-05:00,60.625949964849994,62.29346480336877,60.5115151875028,61.86374282836914,22170800,0.0,0.0
2015-02-05 00:00:00-05:00,62.41492323321404,63.4775505065918,62.09963594672087,63.4775505065918,16565600,0.0,0.0
2015-02-06 00:00:00-05:00,63.46584403232567,63.629328358184615,62.13230428213652,62.45459747314453,11242000,0.0,0.0
2015-02-09 00:00:00-05:00,62.452279997710406,62.66947517436168,61.95482792218528,61.996864318847656,7834400,0.0,0.0
2015-02-10 00:00:00-05:00,62.29814571025268,62.55971504110674,61.56948625223648,61.78434371948242,9396800,0.0,0.0
2015-02-11 00:00:00-05:00,61.99723906248716,62.30607336788864,61.82643876147894,62.233543395996094,8795600,0.12,0.0
2015-02-12 00:00:00-05:00,62.614931308803065,63.38469314575195,62.483908928920386,63.38469314575195,11641600,0.0,0.0
2015-02-13 00:00:00-05:00,63.81519272306365,63.81519272306365,62.88633335364122,63.085208892822266,8476000,0.0,0.0
2015-02-17 00:00:00-05:00,63.518057019338215,63.63737663641953,63.14136232492381,63.37533187866211,6810400,0.0,0.0
2015-02-18 00:00:00-05:00,63.37533956041931,63.40575674852163,62.73894201150571,62.96589279174805,6429200,0.0,0.0
2015-02-19 00:00:00-05:00,63.18817058159888,63.18817058159888,62.70385180365007,62.961219787597656,5654800,0.0,0.0
2015-02-20 00:00:00-05:00,62.94716655741055,63.87368392944336,62.48390430130231,63.87368392944336,9034800,0.0,0.0
2015-02-23 00:00:00-05:00,63.86433864849291,63.94857141558476,63.23028304532913,63.876041412353516,6654800,0.0,0.0
2015-02-24 00:00:00-05:00,64.06323238701322,64.06323238701322,63.44555619410108,63.74971389770508,9045200,0.0,0.0
2015-02-25 00:00:00-05:00,63.466594621125665,64.1614846038455,63.466594621125665,63.876041412353516,6842800,0.0,0.0
2015-02-26 00:00:00-05:00,63.92048342292575,64.22464097950557,63.644393929515935,64.04916381835938,13459600,0.0,0.0
2015-02-27 00:00:00-05:00,63.98364651701091,64.15210486122288,63.478271484375,63.478271484375,7965200,0.0,0.0
2015-03-02 00:00:00-05:00,64.74172085253458,65.11139678955078,64.21061247336598,65.11139678955078,11653600,0.0,0.0
2015-03-03 00:00:00-05:00,65.19561121957666,65.19561121957666,63.99066951057695,64.41181182861328,8807200,0.0,0.0
2015-03-04 00:00:00-05:00,64.37671975779547,64.37671975779547,63.698209496066994,64.04916381835938,8021200,0.0,0.0
2015-03-05 00:00:00-05:00,64.34162915749532,64.37438832326399,64.04916720677943,64.13807678222656,6756000,0.0,0.0
2015-03-06 00:00:00-05:00,63.96726104466687,64.21995210780162,62.99628902990267,63.0173454284668,11590800,0.0,0.0
2015-03-09 00:00:00-04:00,63.293434772087416,63.68884384954531,62.95651807720988,63.50401306152344,8902000,0.0,0.0
2015-03-10 00:00:00-04:00,63.087565975663196,63.13903243276232,62.04874038696289,62.04874038696289,11125600,0.0,0.0
2015-03-11 00:00:00-04:00,62.14931852429071,62.558765143340736,61.54567322456054,61.943424224853516,12105200,0.0,0.0
2015-03-12 00:00:00-04:00,62.32949528774028,63.171787211936426,62.30609690147663,63.073516845703125,9530800,0.0,0.0
2015-03-13 00:00:00-04:00,62.90036882063678,62.90036882063678,61.88494189736592,62.00894546508789,12578800,0.0,0.0
2015-03-16 00:00:00-04:00,62.444136665273604,63.18347416036733,62.38330229737723,62.94248580932617,9849600,0.0,0.0
2015-03-17 00:00:00-04:00,62.71786046413782,62.78804845455682,61.800704068479625,61.88492965698242,14290800,0.0,0.0
2015-03-18 00:00:00-04:00,61.78902899261587,62.69917413717665,60.600466601202086,62.626644134521484,50658000,0.0,0.0
2015-03-19 00:00:00-04:00,62.54473779665041,62.88165449819402,61.533987692019565,62.52601623535156,15407500,0.0,4.0
2015-03-20 00:00:00-04:00,62.93780718186185,63.358949503956914,62.49794329778968,63.08755111694336,15372000,0.0,0.0
2015-03-23 00:00:00-04:00,63.6678024239824,63.83626081104437,62.769360073046926,62.77872085571289,8128000,0.0,0.0
2015-03-24 00:00:00-04:00,62.797401428222656,63.349573064890265,62.55407119137686,62.797401428222656,6534800,0.0,0.0
2015-03-25 00:00:00-04:00,62.79743422847568,63.106275789611125,61.51528549194336,61.51528549194336,13054300,0.0,0.0
2015-03-26 00:00:00-04:00,61.06605546496853,62.04873047794981,60.85080032701242,61.38425064086914,9487200,0.0,0.0
2015-03-27 00:00:00-04:00,61.318738001254395,61.59014354262246,60.972467628620535,61.337459564208984,6521100,0.0,0.0
2015-03-30 00:00:00-04:00,61.786685331775075,62.06745169196966,61.30003173298096,61.44977569580078,11237100,0.0,0.0
2015-03-31 00:00:00-04:00,61.2719554687078,61.964503434347485,61.19708348858864,61.21580505371094,7400500,0.0,0.0
2015-04-01 00:00:00-04:00,61.25323715217561,61.31874835320803,60.31735877160647,61.000553131103516,7633000,0.0,0.0
2015-04-02 00:00:00-04:00,60.82271500992793,61.41232277576431,60.65425666828657,61.10348129272461,5083000,0.0,0.0
2015-04-06 00:00:00-04:00,60.57941497852415,61.431060651870744,60.279934161276806,61.01927185058594,8351200,0.0,0.0
2015-04-07 00:00:00-04:00,61.187717183333774,61.94578341829479,61.12220599168868,61.58079147338867,6660800,0.0,0.0
2015-04-08 00:00:00-04:00,61.66500326126544,62.55408453997539,61.58077766525793,62.23588943481445,6604200,0.0,0.0
2015-04-09 00:00:00-04:00,62.301425416678086,62.535395018985,61.543366190063075,62.17976379394531,5408500,0.0,0.0
2015-04-10 00:00:00-04:00,62.413710342737076,62.413710342737076,61.70244101519093,62.08614730834961,4628500,0.0,0.0
2015-04-13 00:00:00-04:00,61.97385563437643,62.5166667047909,61.30938296825556,61.40296936035156,5059800,0.0,0.0
