Date,open,high,low,close,volume,dividends,stock splits
2015-01-02 00:00:00-05:00,3.44778488563877,3.4848398570590917,3.4410477276271876,3.4629437923431396,6149500,0.0,0.0
2015-01-05 00:00:00-05:00,3.444416313075903,3.444416313075903,3.4039925641450592,3.412414312362671,5415500,0.0,0.0
2015-01-06 00:00:00-05:00,3.4461005022651157,3.4663123767315587,3.3938870286548806,3.4107301235198975,11045500,0.0,0.0
2015-01-07 00:00:00-05:00,3.63642756682899,3.654955252547391,3.6162160936421834,3.626322031021118,12431500,0.0,0.0
2015-01-08 00:00:00-05:00,3.6263222685187073,3.6414807740088175,3.616216330477908,3.6313748359680176,6482500,0.0,0.0
2015-01-09 00:00:00-05:00,3.6684295975805266,3.6701137866335727,3.590951279145473,3.594320058822632,15066000,0.0,0.0
2015-01-12 00:00:00-05:00,3.6010579321104275,3.6077950912323042,3.5774776743982866,3.597689151763916,9979500,0.0,0.0
2015-01-13 00:00:00-05:00,3.6044261012330336,3.6195846062939516,3.535369127623547,3.567371129989624,8887500,0.0,0.0
2015-01-14 00:00:00-05:00,3.567371207290113,3.567371207290113,3.456206692722166,3.4865241050720215,12103000,0.0,0.0
2015-01-15 00:00:00-05:00,3.5774771891257484,3.5808455674442046,3.520210340429984,3.5252633094787598,12284500,0.0,0.0
2015-01-16 00:00:00-05:00,3.4359942727592525,3.484839364184256,3.4258883363856625,3.4814705848693848,12934500,0.0,0.0
2015-01-20 00:00:00-05:00,3.521894228983645,3.5235784178070886,3.479786295829466,3.506735324859619,5316500,0.0,0.0
2015-01-21 00:00:00-05:00,3.681904865740061,3.7240124093653586,3.6684301465859095,3.69032621383667,21364000,0.0,0.0
2015-01-22 00:00:00-05:00,3.703799934322252,3.7442236836967817,3.700431556255083,3.7341177463531494,9618500,0.0,0.0
2015-01-23 00:00:00-05:00,3.791384205719672,3.8537040190864955,3.7762257012092597,3.8065431118011475,14814000,0.0,0.0
2015-01-26 00:00:00-05:00,3.9244452998590367,3.953078525220046,3.9210769213289867,3.9362354278564453,17967000,0.0,0.0
2015-01-27 00:00:00-05:00,3.8739167719815217,3.9008658133937835,3.863810831255524,3.8840227127075195,8247500,0.0,0.0
2015-01-28 00:00:00-05:00,4.023819435265351,4.027188215149255,3.9480257028029113,3.9513940811157227,17519500,0.0,0.0
2015-01-29 00:00:00-05:00,3.9682369982462595,3.974974156138823,3.9396037760245592,3.969921588897705,12854000,0.0,0.0
2015-01-30 00:00:00-05:00,3.944656549849582,3.974973959653044,3.9193917070374864,3.922760486602783,11329000,0.0,0.0
2015-02-02 00:00:00-05:00,3.8671780728146463,3.9362346376712125,3.8587563250379238,3.929497480392456,8135500,0.0,0.0
2015-02-03 00:00:00-05:00,3.8991804563126657,3.9412879946349832,3.8974958656485983,3.939603805541992,10221000,0.0,0.0
2015-02-04 00:00:00-05:00,4.190565217825871,4.471845220549374,4.140035940943907,4.369102478027344,46101000,0.0,0.0
2015-02-05 00:00:00-05:00,4.471845749034956,4.544271094615479,4.46342440267822,4.517322063446045,17832500,0.0,0.0
2015-02-06 00:00:00-05:00,4.481952116237358,4.513954118921801,4.466793209454556,4.475214958190918,9647500,0.0,0.0
2015-02-09 00:00:00-05:00,4.326994895935059,4.353943926095919,4.318573148322465,4.326994895935059,11959500,0.0,0.0
2015-02-10 00:00:00-05:00,4.362365619184473,4.401104777828027,4.3404695555350274,4.389314651489258,10809000,0.0,0.0
2015-02-11 00:00:00-05:00,4.360681977082133,4.406158299112852,4.360681977082133,4.396052360534668,7784500,0.0,0.0
2015-02-12 00:00:00-05:00,4.493742475148615,4.5712208006093,4.492058285942849,4.566167831420898,14578500,0.0,0.0
2015-02-13 00:00:00-05:00,4.583010896160129,4.625118838578805,4.581326706966134,4.598169803619385,7761000,0.0,0.0
2015-02-17 00:00:00-05:00,4.443213029328699,4.490373538008415,4.4297387130119485,4.4802680015563965,11144000,0.0,0.0
2015-02-18 00:00:00-05:00,4.549323976397948,4.736282600494434,4.5291121030131265,4.719439506530762,25108000,0.0,0.0
2015-02-19 00:00:00-05:00,4.5914332676715315,4.630172435382468,4.572905577741635,4.609960556030273,12881000,0.0,0.0
2015-02-20 00:00:00-05:00,4.549324629669837,4.599853918816736,4.529112753382639,4.591432571411133,11331000,0.0,0.0
2015-02-23 00:00:00-05:00,4.556061268116749,4.562798827157869,4.537533984681287,4.552692890167236,7342000,0.0,0.0
2015-02-24 00:00:00-05:00,4.6251183757912,4.684069007393448,4.620065407143714,4.672278881072998,8431500,0.0,0.0
2015-02-25 00:00:00-05:00,4.648699504895775,4.687438670782999,4.643646535295603,4.663858413696289,4915500,0.0,0.0
2015-02-26 00:00:00-05:00,4.721123444407554,4.761546787456627,4.716070476330043,4.737966537475586,6143500,0.0,0.0
2015-02-27 00:00:00-05:00,4.800285916408577,4.8255507566631755,4.768284320847436,4.769968509674072,8342000,0.0,0.0
2015-03-02 00:00:00-05:00,4.707650078813131,4.737967491813824,4.697544140622536,4.7345991134643555,6048500,0.0,0.0
2015-03-03 00:00:00-05:00,4.709333117702789,4.714386085563866,4.670593965148523,4.687437057495117,6191000,0.0,0.0
2015-03-04 00:00:00-05:00,4.684069379911778,4.702597066949734,4.652067778027392,4.697544097900391,5019500,0.0,0.0
2015-03-05 00:00:00-05:00,4.71270337493824,4.739652009888421,4.704281625337965,4.72617769241333,6084000,0.0,0.0
2015-03-06 00:00:00-05:00,4.672280277337913,4.680702028124169,4.630172728120176,4.633541107177734,7109000,0.0,0.0
2015-03-09 00:00:00-04:00,4.5729053587069854,4.599854396028712,4.562799821086082,4.5931172370910645,5056000,0.0,0.0
2015-03-10 00:00:00-04:00,4.4870050851649586,4.498795212139,4.468477800144478,4.475214958190918,7700000,0.0,0.0
