Date,open,high,low,close,volume,dividends,stock splits
2015-01-02 00:00:00-05:00,7.7132906126878105,7.8111104683282955,7.575730461343288,7.64909553527832,13500000,0.0,0.0
2015-01-05 00:00:00-05:00,7.647568669890288,7.704885167675136,7.519943750188596,7.526821613311768,15596000,0.0,0.0
2015-01-06 00:00:00-05:00,7.561977372425208,7.571911903198529,7.273865047714982,7.355637073516846,22194000,0.0,0.0
2015-01-07 00:00:00-05:00,7.416774447361253,7.595602552681655,7.377034868401164,7.55433464050293,30907000,0.0,0.0
2015-01-08 00:00:00-05:00,7.682721852671306,7.970833351238143,7.669729930894253,7.931857585906982,33265000,0.0,0.0
2015-01-09 00:00:00-05:00,7.983823783540149,8.085465555688959,7.839386511439338,8.016685485839844,23432000,0.0,0.0
2015-01-12 00:00:00-05:00,8.029679619160865,8.073240390657487,7.850087731922661,7.883713245391846,18692000,0.0,0.0
2015-01-13 00:00:00-05:00,7.93109490912098,8.206214524942173,7.774429481231564,7.839388370513916,24337000,0.0,0.0
2015-01-14 00:00:00-05:00,7.727047121435842,7.908931856409708,7.642982980860628,7.901289463043213,20984000,0.0,0.0
2015-01-15 00:00:00-05:00,7.914280579454727,8.06559645436069,7.722460606889124,7.7430949211120605,18372000,0.0,0.0
2015-01-16 00:00:00-05:00,7.694950407478786,7.941029512391818,7.665909893991488,7.934151649475098,15375000,0.0,0.0
2015-01-20 00:00:00-05:00,7.924217502988878,8.04267169774788,7.839388822344871,8.014395713806152,12840000,0.0,0.0
2015-01-21 00:00:00-05:00,7.973125852992366,8.168002502162425,7.956313462924581,8.053369522094727,16451000,0.0,0.0
2015-01-22 00:00:00-05:00,8.099224269582704,8.138200045596177,7.7583819173338275,8.039615631103516,20639000,0.0,0.0
2015-01-23 00:00:00-05:00,8.026623727678817,8.21538636022859,7.9670143602180135,8.175646781921387,15088000,0.0,0.0
2015-01-26 00:00:00-05:00,8.157302765265426,8.181758275141545,7.995287836508402,8.156538963317871,9611000,0.0,0.0
2015-01-27 00:00:00-05:00,8.029678872381378,8.099222756830454,7.857728666365131,8.008280754089355,15242000,0.0,0.0
2015-01-28 00:00:00-05:00,8.186344131222237,8.279578995900616,8.01363012654959,8.02432918548584,23302000,0.0,0.0
2015-01-29 00:00:00-05:00,7.996055419379675,8.146606817021187,7.815698971577928,8.141257286071777,15842000,0.0,0.0
2015-01-30 00:00:00-05:00,8.04649328235688,8.156541286091642,7.842445866180046,7.862315654754639,16938000,0.0,0.0
2015-02-02 00:00:00-05:00,7.890589954208185,7.908931405715078,7.578023663045231,7.827159404754639,21581000,0.0,0.0
2015-02-03 00:00:00-05:00,7.833274471819663,7.926509345343096,7.7461529303719185,7.886769771575928,15390000,0.0,0.0
2015-02-04 00:00:00-05:00,7.866139426654183,8.04573138477173,7.829456503796514,8.009048461914062,16658000,0.0,0.0
2015-02-05 00:00:00-05:00,8.004461029267395,8.117565701959338,7.928803070472133,8.116037368774414,16585000,0.0,0.0
2015-02-06 00:00:00-05:00,8.1213871623019,8.185582259879443,7.967778375550696,8.004461288452148,10682000,0.0,0.0
2015-02-09 00:00:00-05:00,7.944085900547713,7.974654743162987,7.781306430991562,7.813403606414795,20346000,0.0,0.0
2015-02-10 00:00:00-05:00,7.874541915183215,8.212328272325168,7.863078324987742,8.180231094360352,20398000,0.0,0.0
